id,created_at,text
1214788057230184448,2020-01-08 05:56:57,"b""Ukrainian airplane carrying 170 people crashed shortly after takeoff from Tehran's main airport, killing all onboar\xe2\x80\xa6 https://t.co/MGoUYuN497"""
1214787319166668805,2020-01-08 05:54:01,"b'@PrabhuChawla @sunitaviolin @Xpress_edex @gsvasu_TNIE @SVaidhyasubrama Chennai, Tamil Nadu is the intellectual capi\xe2\x80\xa6 https://t.co/MEFruGd1fy'"
1214786327809413120,2020-01-08 05:50:04,"b""@PrabhuChawla @sunitaviolin @Xpress_edex @gsvasu_TNIE @SVaidhyasubrama Dr Kasturirangan talks on 'behind the making\xe2\x80\xa6 https://t.co/gHYs9hfOUL"""
1214781327569895424,2020-01-08 05:30:12,b'@PrabhuChawla @sunitaviolin @Xpress_edex @gsvasu_TNIE Catch Dr Kasturirangan and @SVaidhyasubrama LIVE at\xe2\x80\xa6 https://t.co/0JCYfR7Bjv'
1214779500225081344,2020-01-08 05:22:57,b'Iran said the missiles were in response to a US strike last week that killed Iranian general Qasem Soleimani and Ir\xe2\x80\xa6 https://t.co/wA8Khs41gN'
1214777662951968768,2020-01-08 05:15:38,b'@PrabhuChawla @sunitaviolin @Xpress_edex @gsvasu_TNIE #ThinkEdu2020 \n\nhttps://t.co/LR07ww1NvY'
1214777482051637249,2020-01-08 05:14:55,b'. @PrabhuChawla felicitates @sunitaviolin and team at #ThinkEdu2020. \n@Xpress_edex @gsvasu_TNIE https://t.co/0iX644piSy'
1214775297179975680,2020-01-08 05:06:14,"b'@PrabhuChawla @gsvasu_TNIE @Xpress_edex Thank you PM @narendramodi for lauding TNIE\'s #ThinkEdu2020 as ""enriching a\xe2\x80\xa6 https://t.co/rb5oqzBssJ'"
1214771073377398786,2020-01-08 04:49:27,b'#ThinkEdu2020 is finally here. Sunita Bhuyan has us entertained with some melodious musical chords. \n\nStay tuned fo\xe2\x80\xa6 https://t.co/8jcgNgrJpP'
1214767438321135617,2020-01-08 04:35:01,"b'If Sikhs were feeling insecure in this country, as stated by the acting jathedar of the Akal Takht, then it was the\xe2\x80\xa6 https://t.co/ox8sDNNSOn'"
1214752337291599875,2020-01-08 03:35:00,b'Bengaluru-based devotee of Lord Venkateswara donated Rs 1 crore to Tirumala hill shrine. \nhttps://t.co/FuGPKJ8Y8a'
1214737237767786496,2020-01-08 02:35:00,"b""The D-day is finally here. The eighth edition of India's biggest education conclave #ThinkEdu2020 kickstarts today.\xe2\x80\xa6 https://t.co/spBlmRjRol"""
1214724015668883457,2020-01-08 01:42:28,"b'#EDITORIAL | Unlike the BJP and Congress, the AAP has an undisputed leader in CM Arvind Kejriwal. This will serve t\xe2\x80\xa6 https://t.co/nEiKzlTich'"
1214705827573051393,2020-01-08 00:30:12,"b""#BharatBandh | Normal life likely to be affected as ten trade unions are going on a nationwide strike. Here's all y\xe2\x80\xa6 https://t.co/41pNbLrfnO"""
1214690721388810240,2020-01-07 23:30:10,b'Vice President M Venkaiah Naidu said academic endeavours and co-curricular initiatives must attain primacy in unive\xe2\x80\xa6 https://t.co/KQaV9NWsv3'
1214675583197728768,2020-01-07 22:30:01,"b'""You pray to God in different ways but humanity is the religion,"" West Bengal\'s Kapil Muni temple chief priest said\xe2\x80\xa6 https://t.co/kD00uxzBQV'"
1214660481530683392,2020-01-07 21:30:00,"b'Union Minister Ramdas Athawale said all the culprits, whether belonging to left-wing or right-wing outfits, ""should\xe2\x80\xa6 https://t.co/1dPDHakrh7'"
1214645445449977860,2020-01-07 20:30:15,"b""After Iranian General Soleimani's killing, US has now denied a visa to Iranian Foreign Minister Javad Zarif that wo\xe2\x80\xa6 https://t.co/N38FThGXn3"""
1214630304079581184,2020-01-07 19:30:05,"b'""If anyone comes to take away your rights, he will have to do it over my dead body,"" West Bengal CM Mamata Banerjee\xe2\x80\xa6 https://t.co/WNmKdsIU55'"
1214615288848830464,2020-01-07 18:30:25,"b'The planet, named ""TOI 700 d"", is relatively close to Earth -- only 100 light-years away.\nhttps://t.co/pZk7lvX7D3'"
1214613672489668608,2020-01-07 18:24:00,b'PM Modi wished the Conclave and the group every success in being a harbinger of change to the education landscape.\xe2\x80\xa6 https://t.co/KXR0swGgN9'
1214604749082742784,2020-01-07 17:48:33,b'Bollywood star #DeepikaPadukone on Tuesday joined students protesting against the recent violence on the #JNU campu\xe2\x80\xa6 https://t.co/A9Uk7qelW0'
1214601359309365250,2020-01-07 17:35:04,"b'Special desi food items, including egg rolls, veg rolls, Idli, moong dal halwa and veg pulav, on Gaganyaan tomorrow\xe2\x80\xa6 https://t.co/vmDesEfW8d'"
1214591276001218562,2020-01-07 16:55:00,"b'Union Minister Mukhtar Abbas Naqvi said the protests influenced by ""pirated propaganda"" are going on over the Citiz\xe2\x80\xa6 https://t.co/yh79iORn3A'"
1214581212876091392,2020-01-07 16:15:01,"b'""I hope people who misbehave with women learn from this, that they will not be spared and law will take its course\xe2\x80\xa6 https://t.co/wVP4EyVACo'"
1214571156147253250,2020-01-07 15:35:03,b'Former CM Vasundhara Raje was missing even from the posters and hoardings created for the Jodhpur rally though othe\xe2\x80\xa6 https://t.co/dIKcG8jR3h'
1214556042417311745,2020-01-07 14:35:00,"b'At 5 per cent, India now sputters on at less than half its potential, calling on Finance Minister Nirmala Sitharama\xe2\x80\xa6 https://t.co/pInJrztsTH'"
1214551008757583876,2020-01-07 14:15:00,"b'""The attack on JNU was carried out by aliens from planet Mars and Venus, who landed in Delhi, attacked the students\xe2\x80\xa6 https://t.co/7O1Kw5BLja'"
1214545979229294593,2020-01-07 13:55:01,"b'""I was slapped by many and called Pakistani because of my name,"" Congress worker and activist Sadaf Jafar said.\xe2\x80\xa6 https://t.co/ocQRudkFl9'"
1214544653933899776,2020-01-07 13:49:45,b'RT @Xpress_Sports: India skipper #ViratKohli won the toss and elected to bowl first in the second T20 international of the three-match rubb\xe2\x80\xa6'
1214540945116532738,2020-01-07 13:35:01,"b""Taking a dig at NYT's report, Union Minister Prakash Javadekar said it seems the New York Times consists of the mos\xe2\x80\xa6 https://t.co/yRPmfS76Rf"""
1214540151214366720,2020-01-07 13:31:51,b'RT @PhanindraP_TNIE: 2014 batch #IPS officer Deepika M Patil assumed charge as special officer for implementation of #DishaAct. She assured\xe2\x80\xa6'
1214535921967783936,2020-01-07 13:15:03,"b'A couple has accused a doctor of keeping their baby as mortgage for not paying hospital bill of Rs 40,000 in Uttar\xe2\x80\xa6 https://t.co/UsGqhSsywB'"
1214530878287814662,2020-01-07 12:55:00,b'AAP manifesto is likely to be released between January 15 and 20.\n#DelhiElections2020 \nhttps://t.co/jkTfLOpczQ'
1214525843885699073,2020-01-07 12:35:00,"b'""Not only was I stopped but I was also manhandled by the security personnel who are supposedly posted for my protec\xe2\x80\xa6 https://t.co/ufK5SWRyBW'"
1214520810725138432,2020-01-07 12:15:00,"b'According to a government order, any employee going on strike in any form would face the consequences, including ap\xe2\x80\xa6 https://t.co/Rzh4PhjlLE'"
1214518943215259648,2020-01-07 12:07:35,"b""RT @anu1122: As per the Advance Estimates of 2019-20, India's real GDP is estimated to grow by 5% as compared to 6.8% in Provisional Estima\xe2\x80\xa6"""
1214518297976139776,2020-01-07 12:05:01,"b""My daughter has got justice, #Nirbhaya's mother Asha Devi said. \nExpress video by @Shekharyadav02. https://t.co/EbqS35E3ry"""
1214515780441772032,2020-01-07 11:55:01,"b'""I feel that the Home Minister has ordered an enquiry and the masked men involved in the JNU attack will soon be un\xe2\x80\xa6 https://t.co/NJ9tysP3To'"
1214514967241580554,2020-01-07 11:51:47,"b""#Nirbhaya case | Badrinath Singh, father of 2012 Delhi gang-rape victim: I am happy with the court's decision. The\xe2\x80\xa6 https://t.co/8lnzDos53I"""
1214509829839941633,2020-01-07 11:31:22,"b'Death warrants issued against #Nirbhaya convicts, to be hanged to death at 7 am on January 22. \n\nhttps://t.co/VWIAaEiUBb'"
1214507691395051526,2020-01-07 11:22:52,"b'#Nirbhaya case | 2012 Delhi gang-rape case: A Delhi court says, the convicts can use their legal remedies within 14 days (ANI)'"
