id,created_at,text
1214847062405079041,2020-01-08 09:51:25,b'\xe2\x80\x9cSoleimani\xe2\x80\x99s death has revived our revolution. It has shown the world that our resistance is still alive. Last nigh\xe2\x80\xa6 https://t.co/qq6XagkebQ'
1214847060014297088,2020-01-08 09:51:24,b'Iran\xe2\x80\x99s Supreme Leader Ayatollah Khamenei says assassinated General Qasem Soleimani had foiled many \xe2\x80\x9cillegitimate pl\xe2\x80\xa6 https://t.co/Mmi2Utjq6L'
1214847057803894784,2020-01-08 09:51:24,b'Punjab Chief Minister @capt_amarinder urges PM Narendra Modi to be ready with a plan of safety and security of arou\xe2\x80\xa6 https://t.co/HR5eKs8nQ0'
1214847054238773250,2020-01-08 09:51:23,"b'People celebrate after Iran launched missiles at US-led forces in Iraq, in Tehran. \n\nFollow live updates here:\xe2\x80\xa6 https://t.co/qsmXtnwKf1'"
1214846958046715909,2020-01-08 09:51:00,b'Here\xe2\x80\x99s what an Iran-US conflict would mean for India\n\nhttps://t.co/QOL2sz7OvY #Replug https://t.co/zKfx9B8Mss'
1214845874091646976,2020-01-08 09:46:41,"b'#Muzaffarpur shelter home case: No evidence of murder of children, CBI tells Supreme Court https://t.co/AwFy8ARseD'"
1214844279161413632,2020-01-08 09:40:21,"b'""A Case of Exploding Mangoes has been in publication for 11 years now. Nobody has ever bothered me. Why now?""\n\nhttps://t.co/Iz30CxforC'"
1214841925267861504,2020-01-08 09:31:00,b'What will you see if you visit the precise point where India ends and Sri Lanka begins?\n\nhttps://t.co/0UbDAF2wsl\xe2\x80\xa6 https://t.co/Xxz0qc3SGK'
1214839130686836737,2020-01-08 09:19:54,b'RT @thefield_in: Chris Green was picked up by Kolkata Knight Riders in the #IPLAuction but a ban for illegal bowling action raises question\xe2\x80\xa6'
1214836891683409920,2020-01-08 09:11:00,b'Watch this hilarious Bollywood spoof on the CAA-NRC featuring Aamir Khan (without his knowledge)\n\nhttps://t.co/gVu4m1BnhP'
1214834438422482944,2020-01-08 09:01:15,"b""RT @thefield_in: #INDvSL \n\nIn the form that he is in, is KL Rahul an automatic pick in India's T20I XI for you?\n\nREAD: https://t.co/UsFwjOi\xe2\x80\xa6"""
1214831858510389248,2020-01-08 08:51:00,b'\xe2\x80\x98They will come at you with any number of weapons\xe2\x80\x99: Anurag Kashyap on the government\n\nhttps://t.co/jxizafXqVq'
1214827117436751872,2020-01-08 08:32:09,"b'The last decade was India\xe2\x80\x99s hottest on record, 2019 was seventh warmest year: IMD\n\nhttps://t.co/YgqHAJsKsX https://t.co/QpszbOFBIJ'"
1214824308746473473,2020-01-08 08:21:00,"b'NSFW: In polarised India, should you talk politics with your colleagues?\n\nhttps://t.co/S23vmIPm4Y https://t.co/VEnJGIFQnM'"
1214821792340041728,2020-01-08 08:11:00,b'\xe2\x80\x98Blood or colour\xe2\x80\x99 on Aishe Ghosh\xe2\x80\x99s head: West Bengal BJP chief Dilip Ghosh calls JNU violence staged\xe2\x80\xa6 https://t.co/PBHL5WBOGF'
1214820693663047682,2020-01-08 08:06:38,"b""RT @thefield_in: Did you know the story behind Ben Stokes's folded-finger gesture? \n\nIt's a tribute to his father. \n\nRead more here: https:\xe2\x80\xa6"""
1214819751697891330,2020-01-08 08:02:53,b'Establishment-friendly news anchor Anjana Om Kashyap says CAA and NRC can be a \xe2\x80\x98lethal combination\xe2\x80\x99\n\nhttps://t.co/Qo10NMjN7a'
1214817007012442112,2020-01-08 07:51:59,"b'JNU violence: Chidambaram demands vice chancellor\xe2\x80\x99s resignation, asks him to \xe2\x80\x98follow his own advice\xe2\x80\x99\xe2\x80\xa6 https://t.co/Vgx8qqz4tn'"
1214814796001861632,2020-01-08 07:43:12,b'Bharat bandh: Rahul Gandhi lends support to trade unions; some vandalism reported in Bengal\n\nhttps://t.co/1cqDtQIWwc https://t.co/WjdWadmjdR'
1214814671808499712,2020-01-08 07:42:42,b'The board said that even consumption of beef can put a person\xe2\x80\x99s life at risk of \xe2\x80\x9cviolent retribution by these radic\xe2\x80\xa6 https://t.co/kPMWuld5uy'
1214811879006035968,2020-01-08 07:31:36,b'How do Crazy Rich Indians holiday? They rent Ronaldo\xe2\x80\x99s yacht or ask Coldplay to sing their playlist\xe2\x80\xa6 https://t.co/ZlVsNcZi3P'
1214806692736753664,2020-01-08 07:11:00,b'A tale of two states: Why disaster recovery in India needs to go beyond housing\n\nhttps://t.co/DL0Sws8PUT https://t.co/czgDoQZ0k2'
1214804103068471297,2020-01-08 07:00:42,b'Indian shuttlers\xe2\x80\x99 poor run at the Malaysia Masters badminton tournament in Kuala Lumpur continues.\xe2\x80\xa6 https://t.co/J78kBVUoJA'
1214800046283034624,2020-01-08 06:44:35,"b'Iraqi military says no casualties among its forces, reports Reuters.\n\nhttps://t.co/oznVmE3ZwI'"
1214800044223631360,2020-01-08 06:44:35,"b'Iran shot 22 missiles between 1.45 am and 2.15 am, Reuters reports quoting the Iraqi military. It adds that 17 miss\xe2\x80\xa6 https://t.co/nSzBRlA83Y'"
1214800039349899270,2020-01-08 06:44:33,"b'Malaysia Airlines says it will avoid Iran airspace, reports Reuters. https://t.co/oznVmE3ZwI'"
1214800037345026048,2020-01-08 06:44:33,b'Singapore Airlines says all its flights in and out of Europe will not be flying over the Iranian airspace. We will\xe2\x80\xa6 https://t.co/teCRXoJR9N'
1214800035361148928,2020-01-08 06:44:32,b'The ministry says India\xe2\x80\x99s embassy in Baghdad and the consulate in Irbil will continue to function normally.\n\nhttps://t.co/oznVmE3ZwI'
1214800033473683456,2020-01-08 06:44:32,"b'India advises its citizens to avoid all non-essential travel to Iraq, reports PTI. The Ministry of External Affairs\xe2\x80\xa6 https://t.co/ZvhHSY9bhi'"
1214800031670124544,2020-01-08 06:44:32,"b'Sensex down about 117 points to 40,751. The broader Nifty is hovering around 12,000. https://t.co/oznVmE3ZwI'"
